TIME wclk4 wclk0 wclk1 wclk2 wclk3 wctl2 wctl2 
 7.57344E-10 -4.96145E-03  6.97521E-01  4.82039E-03  6.21073E-01  3.55730E-01  7.00000E-01  7.00000E-01 
 7.57471E-10 -5.03574E-03  6.97551E-01  4.75998E-03  6.22241E-01  3.51093E-01  7.00000E-01  7.00000E-01 
 7.57500E-10 -5.05253E-03  6.97557E-01  4.74645E-03  6.22502E-01  3.50045E-01  7.00000E-01  7.00000E-01 
 7.57601E-10 -5.11150E-03  6.97581E-01  4.69893E-03  6.23418E-01  3.46368E-01  7.00000E-01  7.00000E-01 
 7.57735E-10 -5.18939E-03  6.97611E-01  4.63673E-03  6.24615E-01  3.41519E-01  7.00000E-01  7.00000E-01 
 7.57828E-10 -5.24266E-03  6.97632E-01  4.59459E-03  6.25423E-01  3.38208E-01  7.00000E-01  7.00000E-01 
 7.57876E-10 -5.27055E-03  6.97642E-01  4.57253E-03  6.25847E-01  3.36474E-01  7.00000E-01  7.00000E-01 
 7.58028E-10 -5.35764E-03  6.97676E-01  4.50432E-03  6.27152E-01  3.31071E-01  7.00000E-01  7.00000E-01 
 7.58167E-10 -5.43682E-03  6.97706E-01  4.44301E-03  6.28323E-01  3.26174E-01  7.00000E-01  7.00000E-01 
 7.58187E-10 -5.44848E-03  6.97710E-01  4.43397E-03  6.28495E-01  3.25452E-01  7.00000E-01  7.00000E-01 
 7.58344E-10 -5.53802E-03  6.97743E-01  4.36552E-03  6.29798E-01  3.19937E-01  7.00000E-01  7.00000E-01 
 7.58481E-10 -5.61565E-03  6.97771E-01  4.30710E-03  6.30906E-01  3.15191E-01  7.00000E-01  7.00000E-01 
 7.58518E-10 -5.63678E-03  6.97779E-01  4.29150E-03  6.31202E-01  3.13913E-01  7.00000E-01  7.00000E-01 
 7.58577E-10 -5.67059E-03  6.97791E-01  4.26652E-03  6.31675E-01  3.11869E-01  7.00000E-01  7.00000E-01 
 7.58652E-10 -5.71379E-03  6.97806E-01  4.23513E-03  6.32268E-01  3.09284E-01  7.00000E-01  7.00000E-01 
 7.58718E-10 -5.75205E-03  6.97819E-01  4.20770E-03  6.32786E-01  3.07013E-01  7.00000E-01  7.00000E-01 
 7.58779E-10 -5.78775E-03  6.97831E-01  4.18232E-03  6.33264E-01  3.04900E-01  7.00000E-01  7.00000E-01 
 7.58838E-10 -5.82214E-03  6.97843E-01  4.15790E-03  6.33724E-01  3.02855E-01  7.00000E-01  7.00000E-01 
 7.58883E-10 -5.84729E-03  6.97852E-01  4.13986E-03  6.34063E-01  3.01336E-01  7.00000E-01  7.00000E-01 
 7.58898E-10 -5.85585E-03  6.97855E-01  4.13373E-03  6.34178E-01  3.00819E-01  7.00000E-01  7.00000E-01 
 7.58958E-10 -5.88895E-03  6.97866E-01  4.10936E-03  6.34636E-01  2.98754E-01  7.00000E-01  7.00000E-01 
 7.59019E-10 -5.92109E-03  6.97878E-01  4.08443E-03  6.35103E-01  2.96627E-01  7.00000E-01  7.00000E-01 
 7.59084E-10 -5.95143E-03  6.97891E-01  4.05865E-03  6.35585E-01  2.94411E-01  7.00000E-01  7.00000E-01 
 7.59151E-10 -5.97841E-03  6.97904E-01  4.03180E-03  6.36087E-01  2.92087E-01  7.00000E-01  7.00000E-01 
 7.59222E-10 -5.99969E-03  6.97918E-01  4.00376E-03  6.36610E-01  2.89638E-01  7.00000E-01  7.00000E-01 
 7.59262E-10 -6.00629E-03  6.97925E-01  3.98811E-03  6.36901E-01  2.88259E-01  7.00000E-01  7.00000E-01 
 7.59297E-10 -6.01203E-03  6.97932E-01  3.97446E-03  6.37155E-01  2.87057E-01  7.00000E-01  7.00000E-01 
 7.59376E-10 -6.01126E-03  6.97948E-01  3.94383E-03  6.37724E-01  2.84333E-01  7.00000E-01  7.00000E-01 
 7.59459E-10 -5.99203E-03  6.97965E-01  3.91168E-03  6.38320E-01  2.81444E-01  7.00000E-01  7.00000E-01 
 7.59548E-10 -5.94700E-03  6.97983E-01  3.87756E-03  6.38951E-01  2.78345E-01  7.00000E-01  7.00000E-01 
 7.59646E-10 -5.86441E-03  6.98004E-01  3.84044E-03  6.39637E-01  2.74934E-01  7.00000E-01  7.00000E-01 
 7.59657E-10 -5.85044E-03  6.98007E-01  3.83631E-03  6.39712E-01  2.74551E-01  7.00000E-01  7.00000E-01 
 7.59760E-10 -5.71993E-03  6.98030E-01  3.79778E-03  6.40422E-01  2.70964E-01  7.00000E-01  7.00000E-01 
 7.59919E-10 -5.42323E-03  6.98068E-01  3.73922E-03  6.41497E-01  2.65422E-01  7.00000E-01  7.00000E-01 
 7.60043E-10 -5.11016E-03  6.98100E-01  3.69418E-03  6.42322E-01  2.61091E-01  7.00000E-01  7.00000E-01 
 7.60069E-10 -5.03128E-03  6.98107E-01  3.68499E-03  6.42490E-01  2.60196E-01  7.00000E-01  7.00000E-01 
 7.60151E-10 -4.78059E-03  6.98129E-01  3.65577E-03  6.43024E-01  2.57351E-01  7.00000E-01  7.00000E-01 
 7.60250E-10 -4.42751E-03  6.98157E-01  3.62074E-03  6.43663E-01  2.53905E-01  7.00000E-01  7.00000E-01 
 7.60342E-10 -4.05451E-03  6.98185E-01  3.58832E-03  6.44254E-01  2.50686E-01  7.00000E-01  7.00000E-01 
 7.60432E-10 -3.65498E-03  6.98213E-01  3.55727E-03  6.44819E-01  2.47579E-01  7.00000E-01  7.00000E-01 
 7.60498E-10 -3.33319E-03  6.98234E-01  3.53462E-03  6.45230E-01  2.45297E-01  7.00000E-01  7.00000E-01 
 7.60521E-10 -3.22146E-03  6.98242E-01  3.52676E-03  6.45373E-01  2.44505E-01  7.00000E-01  7.00000E-01 
 7.60611E-10 -2.74863E-03  6.98272E-01  3.49635E-03  6.45925E-01  2.41419E-01  7.00000E-01  7.00000E-01 
 7.60702E-10 -2.23123E-03  6.98303E-01  3.46574E-03  6.46480E-01  2.38294E-01  7.00000E-01  7.00000E-01 
 7.60795E-10 -1.66392E-03  6.98336E-01  3.43470E-03  6.47042E-01  2.35107E-01  7.00000E-01  7.00000E-01 
 7.60892E-10 -1.04087E-03  6.98372E-01  3.40303E-03  6.47615E-01  2.31838E-01  7.00000E-01  7.00000E-01 
 7.60945E-10 -6.76110E-04  6.98392E-01  3.38576E-03  6.47928E-01  2.30046E-01  7.00000E-01  7.00000E-01 
 7.60992E-10 -3.55083E-04  6.98410E-01  3.37055E-03  6.48202E-01  2.28468E-01  7.00000E-01  7.00000E-01 
 7.61096E-10  4.01998E-04  6.98450E-01  3.33705E-03  6.48807E-01  2.24976E-01  7.00000E-01  7.00000E-01 
 7.61206E-10  1.24093E-03  6.98494E-01  3.30230E-03  6.49434E-01  2.21339E-01  7.00000E-01  7.00000E-01 
 7.61322E-10  2.17482E-03  6.98542E-01  3.26604E-03  6.50088E-01  2.17528E-01  7.00000E-01  7.00000E-01 
 7.61410E-10  2.92364E-03  6.98579E-01  3.23876E-03  6.50579E-01  2.14652E-01  7.00000E-01  7.00000E-01 
 7.61445E-10  3.22004E-03  6.98594E-01  3.22796E-03  6.50774E-01  2.13514E-01  7.00000E-01  7.00000E-01 
 7.61578E-10  4.39718E-03  6.98651E-01  3.18773E-03  6.51498E-01  2.09258E-01  7.00000E-01  7.00000E-01 
 7.61721E-10  5.73208E-03  6.98714E-01  3.14493E-03  6.52268E-01  2.04719E-01  7.00000E-01  7.00000E-01 
 7.61877E-10  7.25706E-03  6.98784E-01  3.09911E-03  6.53091E-01  1.99850E-01  7.00000E-01  7.00000E-01 
 7.61885E-10  7.34042E-03  6.98788E-01  3.09676E-03  6.53133E-01  1.99601E-01  7.00000E-01  7.00000E-01 
 7.62048E-10  9.01161E-03  6.98863E-01  3.04977E-03  6.53977E-01  1.94600E-01  7.00000E-01  7.00000E-01 
 7.62236E-10  1.10414E-02  6.98952E-01  2.99647E-03  6.54934E-01  1.88922E-01  7.00000E-01  7.00000E-01 
 7.62305E-10  1.18187E-02  6.98985E-01  2.97745E-03  6.55275E-01  1.86896E-01  7.00000E-01  7.00000E-01 
 7.62445E-10  1.33929E-02  6.99052E-01  2.93892E-03  6.55967E-01  1.82793E-01  7.00000E-01  7.00000E-01 
 7.62672E-10  1.60774E-02  6.99163E-01  2.87782E-03  6.57063E-01  1.76292E-01  7.00000E-01  7.00000E-01 
 7.62674E-10  1.61017E-02  6.99164E-01  2.87727E-03  6.57073E-01  1.76233E-01  7.00000E-01  7.00000E-01 
 7.62921E-10  1.91745E-02  6.99287E-01  2.81231E-03  6.58238E-01  1.69338E-01  7.00000E-01  7.00000E-01 
 7.62992E-10  2.00960E-02  6.99323E-01  2.79422E-03  6.58563E-01  1.67424E-01  7.00000E-01  7.00000E-01 
 7.63184E-10  2.25821E-02  6.99420E-01  2.74542E-03  6.59439E-01  1.62262E-01  7.00000E-01  7.00000E-01 
 7.63275E-10  2.38114E-02  6.99467E-01  2.72297E-03  6.59842E-01  1.59900E-01  7.00000E-01  7.00000E-01 
 7.63457E-10  2.62751E-02  6.99560E-01  2.67800E-03  6.60649E-01  1.55167E-01  7.00000E-01  7.00000E-01 
 7.63528E-10  2.72704E-02  6.99596E-01  2.66106E-03  6.60954E-01  1.53396E-01  7.00000E-01  7.00000E-01 
 7.63737E-10  3.02142E-02  6.99704E-01  2.61097E-03  6.61854E-01  1.48159E-01  7.00000E-01  7.00000E-01 
 7.63757E-10  3.05149E-02  6.99715E-01  2.60619E-03  6.61940E-01  1.47663E-01  7.00000E-01  7.00000E-01 
 7.63969E-10  3.36030E-02  6.99825E-01  2.55709E-03  6.62823E-01  1.42568E-01  7.00000E-01  7.00000E-01 
 7.64023E-10  3.43857E-02  6.99853E-01  2.54465E-03  6.63047E-01  1.41277E-01  7.00000E-01  7.00000E-01 
 7.64167E-10  3.65513E-02  6.99928E-01  2.51239E-03  6.63628E-01  1.37960E-01  7.00000E-01  7.00000E-01 
 7.64316E-10  3.87977E-02  7.00006E-01  2.47893E-03  6.64230E-01  1.34520E-01  7.00000E-01  7.00000E-01 
 7.64352E-10  3.93672E-02  7.00025E-01  2.47097E-03  6.64374E-01  1.33710E-01  7.00000E-01  7.00000E-01 
 7.64528E-10  4.21036E-02  7.00117E-01  2.43271E-03  6.65063E-01  1.29818E-01  7.00000E-01  7.00000E-01 
 7.64616E-10  4.34700E-02  7.00163E-01  2.41361E-03  6.65408E-01  1.27875E-01  7.00000E-01  7.00000E-01 
 7.64697E-10  4.47523E-02  7.00205E-01  2.39676E-03  6.65712E-01  1.26181E-01  7.00000E-01  7.00000E-01 
 7.64858E-10  4.73346E-02  7.00289E-01  2.36282E-03  6.66325E-01  1.22769E-01  7.00000E-01  7.00000E-01 
 7.64927E-10  4.84263E-02  7.00325E-01  2.34847E-03  6.66584E-01  1.21327E-01  7.00000E-01  7.00000E-01 
 7.65014E-10  4.98662E-02  7.00370E-01  2.33066E-03  6.66906E-01  1.19560E-01  7.00000E-01  7.00000E-01 
 7.65166E-10  5.23518E-02  7.00449E-01  2.29991E-03  6.67461E-01  1.16511E-01  7.00000E-01  7.00000E-01 
 7.65248E-10  5.36909E-02  7.00492E-01  2.28335E-03  6.67761E-01  1.14869E-01  7.00000E-01  7.00000E-01 
 7.65314E-10  5.48022E-02  7.00526E-01  2.27040E-03  6.67995E-01  1.13604E-01  7.00000E-01  7.00000E-01 
 7.65459E-10  5.72338E-02  7.00601E-01  2.24206E-03  6.68508E-01  1.10837E-01  7.00000E-01  7.00000E-01 
 7.65581E-10  5.92874E-02  7.00664E-01  2.21813E-03  6.68941E-01  1.08500E-01  7.00000E-01  7.00000E-01 
 7.65601E-10  5.96320E-02  7.00674E-01  2.21435E-03  6.69010E-01  1.08136E-01  7.00000E-01  7.00000E-01 
 7.65742E-10  6.20437E-02  7.00746E-01  2.18785E-03  6.69489E-01  1.05593E-01  7.00000E-01  7.00000E-01 
 7.65881E-10  6.44316E-02  7.00817E-01  2.16162E-03  6.69965E-01  1.03075E-01  7.00000E-01  7.00000E-01 
 7.65928E-10  6.52388E-02  7.00842E-01  2.15276E-03  6.70125E-01  1.02224E-01  7.00000E-01  7.00000E-01 
 7.66019E-10  6.68359E-02  7.00888E-01  2.13621E-03  6.70425E-01  1.00666E-01  7.00000E-01  7.00000E-01 
 7.66157E-10  6.92484E-02  7.00958E-01  2.11123E-03  6.70878E-01  9.83122E-02  7.00000E-01  7.00000E-01 
 7.66289E-10  7.15682E-02  7.01025E-01  2.08720E-03  6.71314E-01  9.60489E-02  7.00000E-01  7.00000E-01 
 7.66295E-10  7.16614E-02  7.01027E-01  2.08629E-03  6.71330E-01  9.59650E-02  7.00000E-01  7.00000E-01 
 7.66433E-10  7.41250E-02  7.01097E-01  2.06222E-03  6.71767E-01  9.37453E-02  7.00000E-01  7.00000E-01 
 7.66572E-10  7.66027E-02  7.01166E-01  2.03801E-03  6.72206E-01  9.15130E-02  7.00000E-01  7.00000E-01 
 7.66667E-10  7.82993E-02  7.01214E-01  2.02143E-03  6.72507E-01  8.99843E-02  7.00000E-01  7.00000E-01 
 7.66712E-10  7.91169E-02  7.01236E-01  2.01390E-03  6.72644E-01  8.93056E-02  7.00000E-01  7.00000E-01 
 7.66853E-10  8.16936E-02  7.01306E-01  1.99015E-03  6.73075E-01  8.71663E-02  7.00000E-01  7.00000E-01 
 7.66998E-10  8.43147E-02  7.01377E-01  1.96599E-03  6.73513E-01  8.49900E-02  7.00000E-01  7.00000E-01 
 7.67061E-10  8.54569E-02  7.01408E-01  1.95547E-03  6.73704E-01  8.40418E-02  7.00000E-01  7.00000E-01 
 7.67145E-10  8.70217E-02  7.01450E-01  1.94186E-03  6.73951E-01  8.28475E-02  7.00000E-01  7.00000E-01 
 7.67298E-10  8.98349E-02  7.01524E-01  1.91741E-03  6.74395E-01  8.07005E-02  7.00000E-01  7.00000E-01 
 7.67454E-10  9.27260E-02  7.01600E-01  1.89228E-03  6.74851E-01  7.84940E-02  7.00000E-01  7.00000E-01 
 7.67473E-10  9.30668E-02  7.01609E-01  1.88932E-03  6.74904E-01  7.82339E-02  7.00000E-01  7.00000E-01 
 7.67610E-10  9.56321E-02  7.01674E-01  1.86829E-03  6.75286E-01  7.64391E-02  7.00000E-01  7.00000E-01 
 7.67766E-10  9.85544E-02  7.01749E-01  1.84434E-03  6.75720E-01  7.43947E-02  7.00000E-01  7.00000E-01 
 7.67904E-10  1.01156E-01  7.01815E-01  1.82301E-03  6.76106E-01  7.25744E-02  7.00000E-01  7.00000E-01 
 7.67924E-10  1.01533E-01  7.01824E-01  1.82010E-03  6.76159E-01  7.23333E-02  7.00000E-01  7.00000E-01 
 7.68086E-10  1.04604E-01  7.01900E-01  1.79637E-03  6.76589E-01  7.03697E-02  7.00000E-01  7.00000E-01 
 7.68202E-10  1.06801E-01  7.01954E-01  1.77940E-03  6.76896E-01  6.89651E-02  7.00000E-01  7.00000E-01 
 7.68290E-10  1.08482E-01  7.01996E-01  1.76642E-03  6.77131E-01  6.78905E-02  7.00000E-01  7.00000E-01 
 7.68357E-10  1.09753E-01  7.02027E-01  1.75660E-03  6.77309E-01  6.70778E-02  7.00000E-01  7.00000E-01 
 7.68366E-10  1.09934E-01  7.02031E-01  1.75528E-03  6.77333E-01  6.69723E-02  7.00000E-01  7.00000E-01 
 7.68435E-10  1.11262E-01  7.02063E-01  1.74562E-03  6.77507E-01  6.61994E-02  7.00000E-01  7.00000E-01 
 7.68500E-10  1.12512E-01  7.02093E-01  1.73652E-03  6.77672E-01  6.54714E-02  7.00000E-01  7.00000E-01 
 7.68564E-10  1.13726E-01  7.02122E-01  1.72768E-03  6.77831E-01  6.47643E-02  7.00000E-01  7.00000E-01 
 7.68626E-10  1.14929E-01  7.02151E-01  1.71893E-03  6.77990E-01  6.40639E-02  7.00000E-01  7.00000E-01 
 7.68689E-10  1.16140E-01  7.02180E-01  1.71012E-03  6.78149E-01  6.33588E-02  7.00000E-01  7.00000E-01 
 7.68753E-10  1.17377E-01  7.02209E-01  1.70111E-03  6.78311E-01  6.26383E-02  7.00000E-01  7.00000E-01 
 7.68820E-10  1.18661E-01  7.02240E-01  1.69177E-03  6.78480E-01  6.18907E-02  7.00000E-01  7.00000E-01 
 7.68832E-10  1.18887E-01  7.02245E-01  1.69012E-03  6.78510E-01  6.17590E-02  7.00000E-01  7.00000E-01 
 7.68891E-10  1.20027E-01  7.02271E-01  1.68230E-03  6.78651E-01  6.11558E-02  7.00000E-01  7.00000E-01 
 7.68966E-10  1.21500E-01  7.02305E-01  1.67221E-03  6.78833E-01  6.03768E-02  7.00000E-01  7.00000E-01 
 7.69050E-10  1.23129E-01  7.02343E-01  1.66104E-03  6.79034E-01  5.95150E-02  7.00000E-01  7.00000E-01 
 7.69147E-10  1.25021E-01  7.02387E-01  1.64807E-03  6.79268E-01  5.85139E-02  7.00000E-01  7.00000E-01 
 7.69276E-10  1.27515E-01  7.02445E-01  1.63096E-03  6.79576E-01  5.71941E-02  7.00000E-01  7.00000E-01 
 7.69317E-10  1.28316E-01  7.02463E-01  1.62548E-03  6.79675E-01  5.67707E-02  7.00000E-01  7.00000E-01 
 7.69385E-10  1.29661E-01  7.02493E-01  1.61678E-03  6.79831E-01  5.61244E-02  7.00000E-01  7.00000E-01 
 7.69494E-10  1.31792E-01  7.02541E-01  1.60300E-03  6.80078E-01  5.51009E-02  7.00000E-01  7.00000E-01 
 7.69593E-10  1.33741E-01  7.02585E-01  1.59040E-03  6.80304E-01  5.41649E-02  7.00000E-01  7.00000E-01 
 7.69685E-10  1.35551E-01  7.02625E-01  1.57869E-03  6.80514E-01  5.32954E-02  7.00000E-01  7.00000E-01 
 7.69775E-10  1.37315E-01  7.02665E-01  1.56729E-03  6.80719E-01  5.24484E-02  7.00000E-01  7.00000E-01 
 7.69807E-10  1.37947E-01  7.02679E-01  1.56320E-03  6.80792E-01  5.21447E-02  7.00000E-01  7.00000E-01 
 7.69864E-10  1.39078E-01  7.02704E-01  1.55630E-03  6.80916E-01  5.16518E-02  7.00000E-01  7.00000E-01 
 7.69955E-10  1.40863E-01  7.02742E-01  1.54540E-03  6.81111E-01  5.08740E-02  7.00000E-01  7.00000E-01 
 7.70046E-10  1.42683E-01  7.02782E-01  1.53429E-03  6.81309E-01  5.00806E-02  7.00000E-01  7.00000E-01 
 7.70141E-10  1.44554E-01  7.02823E-01  1.52287E-03  6.81513E-01  4.92653E-02  7.00000E-01  7.00000E-01 
 7.70239E-10  1.46489E-01  7.02865E-01  1.51106E-03  6.81724E-01  4.84224E-02  7.00000E-01  7.00000E-01 
 7.70305E-10  1.47799E-01  7.02894E-01  1.50306E-03  6.81867E-01  4.78513E-02  7.00000E-01  7.00000E-01 
 7.70340E-10  1.48505E-01  7.02909E-01  1.49899E-03  6.81940E-01  4.75725E-02  7.00000E-01  7.00000E-01 
 7.70446E-10  1.50622E-01  7.02953E-01  1.48678E-03  6.82157E-01  4.67361E-02  7.00000E-01  7.00000E-01 
 7.70558E-10  1.52847E-01  7.03001E-01  1.47395E-03  6.82385E-01  4.58572E-02  7.00000E-01  7.00000E-01 
 7.70676E-10  1.55198E-01  7.03050E-01  1.46040E-03  6.82626E-01  4.49284E-02  7.00000E-01  7.00000E-01 
 7.70801E-10  1.57697E-01  7.03103E-01  1.44598E-03  6.82882E-01  4.39410E-02  7.00000E-01  7.00000E-01 
 7.70811E-10  1.57887E-01  7.03107E-01  1.44489E-03  6.82901E-01  4.38658E-02  7.00000E-01  7.00000E-01 
 7.70935E-10  1.60387E-01  7.03159E-01  1.43126E-03  6.83142E-01  4.29717E-02  7.00000E-01  7.00000E-01 
 7.71080E-10  1.63288E-01  7.03219E-01  1.41545E-03  6.83422E-01  4.19340E-02  7.00000E-01  7.00000E-01 
 7.71237E-10  1.66443E-01  7.03285E-01  1.39825E-03  6.83726E-01  4.08054E-02  7.00000E-01  7.00000E-01 
 7.71327E-10  1.68236E-01  7.03322E-01  1.38848E-03  6.83898E-01  4.01638E-02  7.00000E-01  7.00000E-01 
 7.71410E-10  1.69918E-01  7.03356E-01  1.37981E-03  6.84050E-01  3.96198E-02  7.00000E-01  7.00000E-01 
 7.71602E-10  1.73799E-01  7.03434E-01  1.35982E-03  6.84401E-01  3.83647E-02  7.00000E-01  7.00000E-01 
 7.71821E-10  1.78198E-01  7.03523E-01  1.33715E-03  6.84799E-01  3.69418E-02  7.00000E-01  7.00000E-01 
 7.71854E-10  1.78869E-01  7.03537E-01  1.33369E-03  6.84860E-01  3.67247E-02  7.00000E-01  7.00000E-01 
 7.72075E-10  1.83338E-01  7.03626E-01  1.31191E-03  6.85240E-01  3.54186E-02  7.00000E-01  7.00000E-01 
 7.72381E-10  1.89546E-01  7.03749E-01  1.28165E-03  6.85767E-01  3.36041E-02  7.00000E-01  7.00000E-01 
 7.72385E-10  1.89613E-01  7.03750E-01  1.28134E-03  6.85772E-01  3.35862E-02  7.00000E-01  7.00000E-01 
 7.72724E-10  1.96511E-01  7.03885E-01  1.24941E-03  6.86324E-01  3.17546E-02  7.00000E-01  7.00000E-01 
 7.72854E-10  1.99132E-01  7.03936E-01  1.23728E-03  6.86534E-01  3.10587E-02  7.00000E-01  7.00000E-01 
 7.73078E-10  2.03686E-01  7.04025E-01  1.21714E-03  6.86880E-01  2.99483E-02  7.00000E-01  7.00000E-01 
 7.73274E-10  2.07679E-01  7.04102E-01  1.19948E-03  6.87183E-01  2.89750E-02  7.00000E-01  7.00000E-01 
 7.73461E-10  2.11479E-01  7.04175E-01  1.18333E-03  6.87459E-01  2.81161E-02  7.00000E-01  7.00000E-01 
 7.73651E-10  2.15346E-01  7.04249E-01  1.16690E-03  6.87739E-01  2.72421E-02  7.00000E-01  7.00000E-01 
 7.73854E-10  2.19476E-01  7.04328E-01  1.14996E-03  6.88026E-01  2.63696E-02  7.00000E-01  7.00000E-01 
 7.73990E-10  2.22257E-01  7.04381E-01  1.13855E-03  6.88220E-01  2.57822E-02  7.00000E-01  7.00000E-01 
 7.74250E-10  2.27542E-01  7.04482E-01  1.11754E-03  6.88574E-01  2.47316E-02  7.00000E-01  7.00000E-01 
 7.74300E-10  2.28564E-01  7.04501E-01  1.11348E-03  6.88642E-01  2.45286E-02  7.00000E-01  7.00000E-01 
 7.74586E-10  2.34382E-01  7.04612E-01  1.09100E-03  6.89019E-01  2.34343E-02  7.00000E-01  7.00000E-01 
 7.74642E-10  2.35521E-01  7.04633E-01  1.08672E-03  6.89091E-01  2.32307E-02  7.00000E-01  7.00000E-01 
 7.74853E-10  2.39799E-01  7.04714E-01  1.07061E-03  6.89359E-01  2.24661E-02  7.00000E-01  7.00000E-01 
 7.75027E-10  2.43331E-01  7.04781E-01  1.05763E-03  6.89575E-01  2.18640E-02  7.00000E-01  7.00000E-01 
 7.75104E-10  2.44882E-01  7.04811E-01  1.05193E-03  6.89669E-01  2.15996E-02  7.00000E-01  7.00000E-01 
 7.75341E-10  2.49682E-01  7.04902E-01  1.03468E-03  6.89954E-01  2.08167E-02  7.00000E-01  7.00000E-01 
 7.75409E-10  2.51057E-01  7.04928E-01  1.02984E-03  6.90034E-01  2.06014E-02  7.00000E-01  7.00000E-01 
 7.75566E-10  2.54240E-01  7.04989E-01  1.01863E-03  6.90218E-01  2.01034E-02  7.00000E-01  7.00000E-01 
 7.75782E-10  2.58590E-01  7.05071E-01  1.00361E-03  6.90464E-01  1.94489E-02  7.00000E-01  7.00000E-01 
 7.75791E-10  2.58765E-01  7.05075E-01  1.00302E-03  6.90474E-01  1.94235E-02  7.00000E-01  7.00000E-01 
 7.75989E-10  2.62759E-01  7.05151E-01  9.89471E-04  6.90695E-01  1.88446E-02  7.00000E-01  7.00000E-01 
 7.76172E-10  2.66433E-01  7.05221E-01  9.77225E-04  6.90894E-01  1.83306E-02  7.00000E-01  7.00000E-01 
 7.76189E-10  2.66772E-01  7.05227E-01  9.76096E-04  6.90912E-01  1.82832E-02  7.00000E-01  7.00000E-01 
 7.76383E-10  2.70647E-01  7.05302E-01  9.63385E-04  6.91118E-01  1.77592E-02  7.00000E-01  7.00000E-01 
 7.76553E-10  2.74042E-01  7.05367E-01  9.52424E-04  6.91294E-01  1.73149E-02  7.00000E-01  7.00000E-01 
 7.76572E-10  2.74403E-01  7.05374E-01  9.51256E-04  6.91313E-01  1.72676E-02  7.00000E-01  7.00000E-01 
 7.76755E-10  2.78055E-01  7.05444E-01  9.39635E-04  6.91500E-01  1.68044E-02  7.00000E-01  7.00000E-01 
 7.76935E-10  2.81615E-01  7.05513E-01  9.28462E-04  6.91678E-01  1.63663E-02  7.00000E-01  7.00000E-01 
 7.76935E-10  2.81618E-01  7.05513E-01  9.28453E-04  6.91678E-01  1.63660E-02  7.00000E-01  7.00000E-01 
 7.77112E-10  2.85097E-01  7.05580E-01  9.17682E-04  6.91849E-01  1.59503E-02  7.00000E-01  7.00000E-01 
 7.77285E-10  2.88510E-01  7.05646E-01  9.07249E-04  6.92015E-01  1.55540E-02  7.00000E-01  7.00000E-01 
 7.77319E-10  2.89160E-01  7.05659E-01  9.05284E-04  6.92046E-01  1.54806E-02  7.00000E-01  7.00000E-01 
 7.77457E-10  2.91864E-01  7.05711E-01  8.97122E-04  6.92175E-01  1.51753E-02  7.00000E-01  7.00000E-01 
 7.77627E-10  2.95168E-01  7.05776E-01  8.87263E-04  6.92329E-01  1.48121E-02  7.00000E-01  7.00000E-01 
 7.77703E-10  2.96645E-01  7.05805E-01  8.82904E-04  6.92398E-01  1.46540E-02  7.00000E-01  7.00000E-01 
 7.77795E-10  2.98430E-01  7.05840E-01  8.77638E-04  6.92480E-01  1.44629E-02  7.00000E-01  7.00000E-01 
 7.77962E-10  3.01659E-01  7.05903E-01  8.68218E-04  6.92627E-01  1.41262E-02  7.00000E-01  7.00000E-01 
 7.78056E-10  3.03450E-01  7.05938E-01  8.63047E-04  6.92707E-01  1.39442E-02  7.00000E-01  7.00000E-01 
 7.78129E-10  3.04861E-01  7.05966E-01  8.58972E-04  6.92770E-01  1.38007E-02  7.00000E-01  7.00000E-01 
 7.78296E-10  3.08045E-01  7.06029E-01  8.49874E-04  6.92911E-01  1.34851E-02  7.00000E-01  7.00000E-01 
 7.78367E-10  3.09390E-01  7.06055E-01  8.46070E-04  6.92969E-01  1.33551E-02  7.00000E-01  7.00000E-01 
 7.78463E-10  3.11219E-01  7.06092E-01  8.40896E-04  6.93049E-01  1.31782E-02  7.00000E-01  7.00000E-01 
 7.78631E-10  3.14392E-01  7.06155E-01  8.32007E-04  6.93185E-01  1.28790E-02  7.00000E-01  7.00000E-01 
 7.78640E-10  3.14558E-01  7.06158E-01  8.31547E-04  6.93192E-01  1.28638E-02  7.00000E-01  7.00000E-01 
 7.78801E-10  3.17575E-01  7.06218E-01  8.23175E-04  6.93319E-01  1.25861E-02  7.00000E-01  7.00000E-01 
 7.78880E-10  3.19047E-01  7.06247E-01  8.19126E-04  6.93380E-01  1.24539E-02  7.00000E-01  7.00000E-01 
 7.78973E-10  3.20782E-01  7.06282E-01  8.14355E-04  6.93452E-01  1.22981E-02  7.00000E-01  7.00000E-01 
 7.79093E-10  3.22996E-01  7.06326E-01  8.08322E-04  6.93543E-01  1.21042E-02  7.00000E-01  7.00000E-01 
 7.79149E-10  3.24038E-01  7.06347E-01  8.05483E-04  6.93586E-01  1.20130E-02  7.00000E-01  7.00000E-01 
 7.79284E-10  3.26525E-01  7.06396E-01  7.98763E-04  6.93687E-01  1.18006E-02  7.00000E-01  7.00000E-01 
 7.79331E-10  3.27382E-01  7.06413E-01  7.96447E-04  6.93721E-01  1.17274E-02  7.00000E-01  7.00000E-01 
 7.79459E-10  3.29732E-01  7.06460E-01  7.90147E-04  6.93815E-01  1.15318E-02  7.00000E-01  7.00000E-01 
